,0
4932,Beth Hirsch
4933,The Real Tuesday Weld
4934,"Up, Bustle And Out"
4935,Little Grizzly
4936,Eric'S Trip
4937,Goodheart Allen Powell Trio
4938,Hasidic New Wave And Yakar Rhythms
4939,Flickerstick
4940,Pierre Bastien
4941,K.
4942,Seaworthy
4943,Charity Empressa
4944,Black Cat Music
4945,The Db'S
4946,"Morton Feldman, Ives Ensemble"
4947,Jonathan Richman
4948,The Drag City Supersession
4949,Satoko Fujii Quartet
4950,Elders Of Zion
4951,Fin Fang Foom
4952,"Jad Fair, Daniel Johnston"
4953,Ooioo
4954,Karp
4955,The Nerves
4956,4 Hero
4957,Still
4958,Haywood
4959,Dub Taylor
4960,Flanger
4961,Lovage
4962,Parker Paul
4963,La Makita Soma
4964,Red Shirt Brigade
4965,Mushroom
4966,Kroko
4967,Andrew Coleman
4968,Prson Sound
4969,Aveo
4970,Maceo Parker
4971,The Appleseed Cast
4972,Rotoscope
4973,Boylion
4974,Dj Food
4975,Land Of The El Caminos
4976,Ovuca
4977,Check Engine
4978,Olivia Block
4979,The Prima Donnas
4980,"Green Velvet, Pajo"
4981,"M. Gira, D. Matz"
4982,Brian Allen And Jacob Koller
4983,Empire State
4984,Volta Do Mar
4985,Friends Of Dean Martinez
4986,Coquettish
4987,"Fred Lonberg-Holm, Jim Orourke, Weasel Walter"
4988,Mitchell Akiyama
4989,Ruins
4990,Mr. Len
4991,Stilluppsteypa
4992,Now It'S Overhead
4993,Saturnine
4994,Pillow
4995,Matt Marque
4996,Tomas Jirku
4997,Lilac Time
4998,Lu
4999,Pram
5000,Western Automatic
5001,Phoenecia
5002,Triangle
5003,The Silver Mt. Zion Memorial Orchestra & Tra-La-La Band
5004,Bosco And Jorge
5005,Jigmastas
5006,Weights And Measures
5007,Transchamps
5008,Moreno Veloso +2
5009,Elk City
5010,Phthalocyanine
5011,Heavenly
5012,Utah!
5013,Timeout Drawer
5014,Centro-Matic
5015,Halifax Pier
5016,Spain
5017,Frankie Sparo
5018,Gez Varley
5019,Lupine Howl
5020,Robert Pollard And His Soft Rock Renegades
5021,David S. Ware Quartet
5022,Black Box Recorder
5023,"Kristian, Shalabi, St. Onge"
5024,Starship Beer
5025,Appliance
5026,Ifihadahifi
5027,Lumen
5028,Cruiser
5029,Wolfie
5030,Sparklehorse
5031,Jetone
5032,Mr. Wright
5033,Explosion Robinson
5034,Graeme Downes
5035,Original Brothers And Sisters Of Love
5036,Ex-Girl
5037,Atombombpocketknife
5038,Stars Of The Lid
5039,Chitlin' Fooks
5040,Fluke
5041,Ivory Coast
5042,Rondelles
5043,"Brian Eno, Dj J. Peter Schwalm"
5044,Moth Wranglers
5045,Thee Headcoats
5046,Rebecca Gates
5047,American Heritage
5048,Chocolate Genius
5049,Radio Birdman
5050,Turin Brakes
5051,Daevid Allen'S University Of Errors
5052,Preston School Of Industry
5053,"Robert Barry, Fred Anderson"
5054,Low And Dirty Three
5055,Swell
5056,Jad Fair
5057,Mercury Program
5058,Anasazi
5059,Bonny Billy
5060,Barbara Manning
5061,Cannibal Ox
5062,Juno
5063,Clouddead
5064,Jason Falkner
5065,Bows
5066,Fantastic Plastic Machine
5067,Delarosa And Asora
5068,Chamber Strings
5069,Thinking Fellers Union Local 282
5070,Red Stars Theory
5071,Labradford
5072,Liliput
5073,Tricky
5074,Starflyer 59
5075,Antibalas Afrobeat Orchestra
5076,Andy Votel
5077,Abilene
5078,Actionslacks
5079,Action Time
5080,Archer Prewitt
5081,Jamie Lidell
5082,Brokeback
5083,Takako Minekawa
5084,Six Parts Seven
5085,Jazzanova
5086,Talib Kweli & Hi-Tek
5087,Therapy?
5088,Creeper Lagoon
5089,Morcheeba
5090,"Bonnie Prince Billy, Marquis De Tren"
5091,Pinback
5092,Pluramon
5093,Laura Cantrell
5094,Damon & Naomi
5095,Sarah Cracknell
5096,Rian Murphy And Will Oldham
5097,Man Or Astro-Man?
5098,The Helio Sequence
5099,Buffalo Tom
5100,The Posies
5101,Toe
5102,"Big'N, Oxes"
5103,Seor Coconut Y Su Conjunto
5104,12 Rods
5105,Pole V. Four Tet
5106,"Vic Chesnutt, Mr. & Mrs. Keneipp"
5107,Bis
5108,The Essex Green
5109,Gregg Bendian'S Interzone
5110,Towa Tei
5111,"Lilys, Aspera Ad Astra"
5112,Tarwater
5113,The Peter Brtzmann Sextet / Quartet
5114,The Promise Ring
5115,Dinosaur Jr.
5116,"John Cale, Tony Conrad, Angus Maclise, La Monte Young, Marian Zazeela"
5117,"Dj Spooky, Scanner"
5118,Macha Loved Bedhead
5119,The Spinanes
5120,A Silver Mt. Zion
5121,Horace Andy
5122,Dj Me Dj You
5123,Billy Mahonie
5124,Pan American
5125,The Jim Yoshii Pile-Up
5126,Kelley Stoltz
5127,Bobby Conn
5128,Duster
5129,Sally Timms
5130,Warn Defever
5131,Kid Loco
5132,Hellacopters
5133,Ken Vandermark'S Joe Harriott Project
5134,French Kicks
5135,Stewart Walker
5136,"Ben Harper, The Innocent Criminals"
5137,Buffalo Daughter
5138,Unwound
5139,The Magnetic Fields
5140,The Wisdom Of Harry
5141,Isotope 217
5142,"-Ziq, Kazumi"
5143,The Get Up Kids
5144,Josh Wink
5145,Lilys
5146,Quannum
5147,Echo And The Bunnymen
5148,Soundtrack
5149,"Gregg Bendian, Nels Cline"
5150,To Rococo Rot
5151,Her Space Holiday
5152,"The Ex, Tortoise"
5153,Banco De Gaia
5154,Thievery Corporation
5155,The Cars
5156,Funkstrung
5157,Bailter Space
5158,Clinic
